2024-04-01 16:13:33.1595 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I729A5KR4" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 9517 and flags NONE.
2024-04-01 17:50:51.1984 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-04-01 17:50:51.3300 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 17:50:51.3300 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 17:50:51.5205 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS.
2024-04-01 17:50:51.5205 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 7 with length 3062 and flags NONE.
2024-04-01 17:50:51.5205 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGS" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-04-01 17:50:56.2530 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-01 17:50:56.2530 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-01 17:50:56.2530 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-01 17:50:56.2530 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-01 17:50:56.2530 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-01 17:50:56.2530 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" received HEADERS frame for stream ID 1 with length 406 and flags END_HEADERS, PRIORITY.
2024-04-01 17:50:56.2530 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" received DATA frame for stream ID 1 with length 69 and flags END_STREAM.
2024-04-01 17:50:56.2530 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 17:50:56.2530 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-01 17:50:56.6887 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-01 17:50:56.6887 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-01 17:50:56.6887 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-01 17:50:56.6887 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-01 17:50:56.6887 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Logging.Controllers.CLStationary.AddItem (Logging) with arguments (Logging.Models.STA01)
2024-04-01 17:50:56.7162 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-01 17:50:56.7162 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-01 17:50:56.7162 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-01 17:50:56.7162 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-01 17:50:56.7162 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-01 17:50:56.7162 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-01 17:50:56.7162 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-01 17:50:56.7927 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" sending HEADERS frame for stream ID 1 with length 79 and flags END_HEADERS.
2024-04-01 17:50:56.7927 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" sending DATA frame for stream ID 1 with length 53 and flags NONE.
2024-04-01 17:50:56.7927 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-01 17:50:56.7927 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-01 17:50:56.7927 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-01 17:50:56.7927 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8OKV1CGT" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-01 17:52:57.2112 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-01 17:52:57.2112 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-01 17:52:57.2112 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-01 17:52:57.2166 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-01 17:52:57.2166 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-01 17:52:57.2166 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 17:52:57.2548 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-01 17:52:57.2915 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 17:52:57.7206 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-04-01 17:52:57.8846 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 17:52:57.8846 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 17:52:57.8846 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 17:52:57.8846 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 17:52:57.8846 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 1 with length 989 and flags NONE.
2024-04-01 17:52:57.8846 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-04-01 17:52:57.8846 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-01 17:52:57.9047 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-01 17:52:58.4439 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 17:52:58.4439 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 17:52:58.4439 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 17:52:58.4439 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 17:52:58.4557 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-04-01 17:52:58.4557 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 3 with length 11984 and flags NONE.
2024-04-01 17:52:58.4557 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4797 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 17:52:58.4822 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I8PQSEI9I" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
